Date,DateText,Median Global Temp C Deviation,Bias Uncertainty (Lower 95 CI),Bias Uncertainty (Upper 95 CI),Measurement and Sampling Uncertainty (Lower 95 CI),Measurement and Sampling Uncertainty (Upper 95 CI),Coverage Uncertainty (Lower 95 CI),Coverage Uncertainty (Upper 95 CI),"Measurement, Sampling, and Bias Uncertainty (Lower 95 CI)","Measurement, Sampling, and Bias Uncertainty (Upper 95 CI)",Combined Uncertainty (Lower 95 CI),Combined Uncertainty (Upper 95 CI)
1899-04-01,1899/04,-0.35100000000000003,-0.418,-0.28300000000000003,-0.457,-0.24600000000000002,-0.528,-0.175,-0.48100000000000004,-0.222,-0.5710000000000001,-0.132
1899-05-01,1899/05,-0.316,-0.40399999999999997,-0.252,-0.419,-0.214,-0.508,-0.125,-0.445,-0.188,-0.546,-0.085
1899-06-01,1899/06,-0.39,-0.478,-0.319,-0.493,-0.28800000000000003,-0.5429999999999999,-0.237,-0.518,-0.264,-0.589,-0.192
1899-07-01,1899/07,-0.275,-0.35100000000000003,-0.201,-0.382,-0.16899999999999998,-0.47200000000000003,-0.078,-0.40399999999999997,-0.14300000000000002,-0.51,-0.038
1899-08-01,1899/08,-0.147,-0.21600000000000003,-0.092,-0.249,-0.046,-0.40399999999999997,0.11,-0.273,-0.03,-0.435,0.134
1899-09-01,1899/09,-0.136,-0.20600000000000002,-0.07400000000000001,-0.24,-0.031,-0.368,0.09699999999999999,-0.264,-0.012,-0.402,0.127
1899-10-01,1899/10,-0.188,-0.262,-0.124,-0.29100000000000004,-0.085,-0.38799999999999996,0.012,-0.311,-0.061,-0.42200000000000004,0.05
1899-11-01,1899/11,0.027999999999999997,-0.048,0.098,-0.076,0.132,-0.142,0.198,-0.102,0.154,-0.18600000000000003,0.239
1899-12-01,1899/12,-0.45,-0.531,-0.38,-0.56,-0.341,-0.625,-0.276,-0.585,-0.319,-0.6709999999999999,-0.23199999999999998
1900-01-01,1900/01,-0.266,-0.34299999999999997,-0.2,-0.371,-0.16,-0.5429999999999999,0.012,-0.39899999999999997,-0.138,-0.574,0.039
1900-02-01,1900/02,-0.172,-0.261,-0.105,-0.27899999999999997,-0.065,-0.406,0.062,-0.312,-0.043,-0.447,0.094
1900-03-01,1900/03,-0.285,-0.368,-0.214,-0.389,-0.182,-0.494,-0.076,-0.42,-0.158,-0.535,-0.04
1900-04-01,1900/04,-0.261,-0.32799999999999996,-0.188,-0.37200000000000005,-0.15,-0.447,-0.075,-0.39799999999999996,-0.126,-0.49200000000000005,-0.031
1900-05-01,1900/05,-0.273,-0.37200000000000005,-0.201,-0.381,-0.16399999999999998,-0.46399999999999997,-0.081,-0.409,-0.142,-0.507,-0.040999999999999995
1900-06-01,1900/06,-0.18,-0.27399999999999997,-0.10400000000000001,-0.289,-0.071,-0.354,-0.006,-0.314,-0.047,-0.39899999999999997,0.04
1900-07-01,1900/07,-0.19,-0.265,-0.11900000000000001,-0.298,-0.08199999999999999,-0.39,0.011000000000000001,-0.321,-0.059000000000000004,-0.429,0.049
1900-08-01,1900/08,-0.185,-0.254,-0.128,-0.29,-0.081,-0.423,0.053,-0.312,-0.065,-0.456,0.081
1900-09-01,1900/09,-0.23,-0.304,-0.17600000000000002,-0.342,-0.11900000000000001,-0.466,0.006,-0.365,-0.10400000000000001,-0.504,0.036000000000000004
1900-10-01,1900/10,-0.057999999999999996,-0.132,0.004,-0.166,0.05,-0.271,0.155,-0.188,0.069,-0.307,0.19
1900-11-01,1900/11,-0.263,-0.325,-0.193,-0.364,-0.162,-0.446,-0.08,-0.386,-0.139,-0.483,-0.042
1900-12-01,1900/12,-0.075,-0.161,-0.008,-0.18100000000000002,0.03,-0.264,0.113,-0.209,0.049,-0.307,0.15
1901-01-01,1901/01,-0.17600000000000002,-0.259,-0.11,-0.278,-0.07400000000000001,-0.43,0.077,-0.305,-0.052000000000000005,-0.461,0.105
1901-02-01,1901/02,-0.272,-0.358,-0.21,-0.371,-0.174,-0.48100000000000004,-0.064,-0.401,-0.152,-0.518,-0.032
1901-03-01,1901/03,-0.23600000000000002,-0.317,-0.16399999999999998,-0.342,-0.131,-0.43,-0.043,-0.371,-0.10800000000000001,-0.47200000000000003,-0.004
1901-04-01,1901/04,-0.187,-0.259,-0.122,-0.29600000000000004,-0.077,-0.374,0.0,-0.32,-0.057,-0.41700000000000004,0.040999999999999995
1901-05-01,1901/05,-0.196,-0.29,-0.13,-0.304,-0.08800000000000001,-0.38799999999999996,-0.004,-0.33799999999999997,-0.068,-0.436,0.033
1901-06-01,1901/06,-0.146,-0.235,-0.07400000000000001,-0.257,-0.035,-0.304,0.012,-0.282,-0.015,-0.355,0.059000000000000004
1901-07-01,1901/07,-0.188,-0.273,-0.11,-0.299,-0.076,-0.384,0.009000000000000001,-0.324,-0.05,-0.42700000000000005,0.052000000000000005
1901-08-01,1901/08,-0.196,-0.271,-0.139,-0.3,-0.09300000000000001,-0.446,0.054000000000000006,-0.324,-0.077,-0.478,0.08
1901-09-01,1901/09,-0.34299999999999997,-0.418,-0.284,-0.442,-0.244,-0.5760000000000001,-0.11,-0.469,-0.22699999999999998,-0.61,-0.085
1901-10-01,1901/10,-0.298,-0.37,-0.237,-0.40700000000000003,-0.18899999999999997,-0.499,-0.09699999999999999,-0.42700000000000005,-0.16699999999999998,-0.536,-0.057
1901-11-01,1901/11,-0.442,-0.514,-0.364,-0.544,-0.34,-0.613,-0.27,-0.5660000000000001,-0.315,-0.653,-0.228
1901-12-01,1901/12,-0.428,-0.517,-0.354,-0.526,-0.32899999999999996,-0.616,-0.239,-0.556,-0.305,-0.6559999999999999,-0.203
1902-01-01,1902/01,-0.23199999999999998,-0.314,-0.166,-0.32799999999999996,-0.135,-0.486,0.023,-0.35700000000000004,-0.11199999999999999,-0.516,0.049
1902-02-01,1902/02,-0.26,-0.341,-0.195,-0.353,-0.16699999999999998,-0.484,-0.036000000000000004,-0.385,-0.145,-0.517,-0.009000000000000001
1902-03-01,1902/03,-0.39799999999999996,-0.473,-0.33,-0.493,-0.303,-0.5870000000000001,-0.209,-0.519,-0.278,-0.621,-0.17300000000000001
1902-04-01,1902/04,-0.451,-0.512,-0.386,-0.546,-0.35700000000000004,-0.631,-0.272,-0.5660000000000001,-0.332,-0.664,-0.235
1902-05-01,1902/05,-0.401,-0.485,-0.341,-0.495,-0.306,-0.584,-0.217,-0.526,-0.287,-0.623,-0.185
1902-06-01,1902/06,-0.424,-0.511,-0.35600000000000004,-0.523,-0.325,-0.5870000000000001,-0.261,-0.5479999999999999,-0.306,-0.629,-0.22399999999999998
1902-07-01,1902/07,-0.391,-0.469,-0.322,-0.486,-0.297,-0.5870000000000001,-0.196,-0.508,-0.272,-0.618,-0.162
1902-08-01,1902/08,-0.368,-0.43,-0.32,-0.462,-0.27399999999999997,-0.615,-0.121,-0.484,-0.26,-0.642,-0.1
1902-09-01,1902/09,-0.361,-0.433,-0.303,-0.455,-0.267,-0.598,-0.124,-0.479,-0.249,-0.627,-0.1
1902-10-01,1902/10,-0.47700000000000004,-0.551,-0.415,-0.569,-0.385,-0.68,-0.27399999999999997,-0.59,-0.364,-0.7090000000000001,-0.244
1902-11-01,1902/11,-0.5379999999999999,-0.609,-0.474,-0.629,-0.447,-0.711,-0.365,-0.6509999999999999,-0.426,-0.745,-0.332
1902-12-01,1902/12,-0.526,-0.608,-0.469,-0.621,-0.43200000000000005,-0.7140000000000001,-0.33899999999999997,-0.6459999999999999,-0.41,-0.748,-0.305
1903-01-01,1903/01,-0.26899999999999996,-0.344,-0.207,-0.366,-0.172,-0.527,-0.011000000000000001,-0.392,-0.149,-0.555,0.016
1903-02-01,1903/02,-0.18100000000000002,-0.27,-0.125,-0.284,-0.079,-0.39399999999999996,0.031,-0.315,-0.063,-0.434,0.06
1903-03-01,1903/03,-0.358,-0.43,-0.28600000000000003,-0.452,-0.263,-0.5429999999999999,-0.172,-0.479,-0.24,-0.58,-0.138
1903-04-01,1903/04,-0.473,-0.537,-0.408,-0.5660000000000001,-0.38,-0.652,-0.294,-0.589,-0.35600000000000004,-0.6859999999999999,-0.258
1903-05-01,1903/05,-0.46299999999999997,-0.545,-0.406,-0.5579999999999999,-0.369,-0.653,-0.27399999999999997,-0.586,-0.348,-0.6890000000000001,-0.242
1903-06-01,1903/06,-0.537,-0.627,-0.473,-0.629,-0.444,-0.695,-0.37799999999999995,-0.655,-0.425,-0.735,-0.34299999999999997
1903-07-01,1903/07,-0.485,-0.562,-0.419,-0.5770000000000001,-0.39299999999999996,-0.682,-0.28800000000000003,-0.599,-0.36700000000000005,-0.7120000000000001,-0.255
1903-08-01,1903/08,-0.5870000000000001,-0.654,-0.539,-0.6759999999999999,-0.499,-0.836,-0.33799999999999997,-0.7,-0.484,-0.862,-0.32
1903-09-01,1903/09,-0.518,-0.589,-0.45799999999999996,-0.609,-0.428,-0.748,-0.289,-0.633,-0.409,-0.7759999999999999,-0.266
1903-10-01,1903/10,-0.653,-0.72,-0.596,-0.746,-0.561,-0.855,-0.451,-0.767,-0.541,-0.885,-0.42200000000000004
1903-11-01,1903/11,-0.634,-0.7090000000000001,-0.569,-0.731,-0.5379999999999999,-0.8,-0.46799999999999997,-0.753,-0.518,-0.8390000000000001,-0.43200000000000005
1903-12-01,1903/12,-0.604,-0.6809999999999999,-0.535,-0.696,-0.513,-0.7829999999999999,-0.426,-0.7190000000000001,-0.491,-0.816,-0.39299999999999996
1904-01-01,1904/01,-0.644,-0.716,-0.586,-0.738,-0.551,-0.894,-0.395,-0.763,-0.529,-0.9209999999999999,-0.369
1904-02-01,1904/02,-0.59,-0.6779999999999999,-0.532,-0.6859999999999999,-0.493,-0.8009999999999999,-0.379,-0.7190000000000001,-0.47600000000000003,-0.84,-0.35200000000000004
1904-03-01,1904/03,-0.6609999999999999,-0.731,-0.597,-0.754,-0.5670000000000001,-0.85,-0.47200000000000003,-0.7809999999999999,-0.545,-0.884,-0.439
1904-04-01,1904/04,-0.5529999999999999,-0.62,-0.491,-0.652,-0.455,-0.742,-0.364,-0.675,-0.434,-0.778,-0.33
1904-05-01,1904/05,-0.527,-0.618,-0.47,-0.619,-0.434,-0.716,-0.337,-0.652,-0.41600000000000004,-0.755,-0.309
1904-06-01,1904/06,-0.522,-0.617,-0.45899999999999996,-0.614,-0.429,-0.6679999999999999,-0.375,-0.643,-0.409,-0.7120000000000001,-0.337
1904-07-01,1904/07,-0.522,-0.6,-0.455,-0.615,-0.429,-0.7170000000000001,-0.326,-0.638,-0.402,-0.748,-0.292
1904-08-01,1904/08,-0.47700000000000004,-0.545,-0.426,-0.5670000000000001,-0.387,-0.7170000000000001,-0.237,-0.591,-0.373,-0.7440000000000001,-0.217
1904-09-01,1904/09,-0.478,-0.5529999999999999,-0.413,-0.5710000000000001,-0.385,-0.715,-0.242,-0.596,-0.36700000000000005,-0.7440000000000001,-0.218
1904-10-01,1904/10,-0.473,-0.541,-0.413,-0.56,-0.386,-0.6729999999999999,-0.273,-0.581,-0.364,-0.6990000000000001,-0.244
1904-11-01,1904/11,-0.387,-0.461,-0.317,-0.475,-0.299,-0.5579999999999999,-0.21600000000000003,-0.5,-0.276,-0.5920000000000001,-0.183
1904-12-01,1904/12,-0.40700000000000003,-0.484,-0.34600000000000003,-0.49700000000000005,-0.318,-0.589,-0.226,-0.52,-0.29600000000000004,-0.62,-0.19399999999999998
1905-01-01,1905/01,-0.46,-0.532,-0.39399999999999996,-0.547,-0.373,-0.705,-0.21600000000000003,-0.5720000000000001,-0.34700000000000003,-0.727,-0.18899999999999997
1905-02-01,1905/02,-0.703,-0.794,-0.647,-0.7929999999999999,-0.612,-0.904,-0.501,-0.8290000000000001,-0.595,-0.943,-0.47700000000000004
1905-03-01,1905/03,-0.462,-0.535,-0.397,-0.551,-0.37200000000000005,-0.653,-0.27,-0.581,-0.349,-0.688,-0.24
1905-04-01,1905/04,-0.555,-0.617,-0.484,-0.6459999999999999,-0.46399999999999997,-0.738,-0.371,-0.667,-0.43700000000000006,-0.769,-0.336
1905-05-01,1905/05,-0.344,-0.44,-0.287,-0.435,-0.253,-0.537,-0.151,-0.469,-0.235,-0.575,-0.124
1905-06-01,1905/06,-0.314,-0.402,-0.245,-0.40399999999999997,-0.223,-0.462,-0.166,-0.43,-0.201,-0.502,-0.128
1905-07-01,1905/07,-0.297,-0.36700000000000005,-0.22699999999999998,-0.387,-0.20600000000000002,-0.486,-0.107,-0.408,-0.17800000000000002,-0.515,-0.073
1905-08-01,1905/08,-0.301,-0.36700000000000005,-0.247,-0.38799999999999996,-0.213,-0.544,-0.057999999999999996,-0.41100000000000003,-0.19899999999999998,-0.569,-0.039
1905-09-01,1905/09,-0.313,-0.385,-0.247,-0.40399999999999997,-0.222,-0.545,-0.081,-0.42700000000000005,-0.20199999999999999,-0.5720000000000001,-0.057
1905-10-01,1905/10,-0.363,-0.431,-0.305,-0.449,-0.276,-0.5579999999999999,-0.168,-0.473,-0.254,-0.5870000000000001,-0.139
1905-11-01,1905/11,-0.218,-0.28800000000000003,-0.152,-0.305,-0.131,-0.389,-0.048,-0.32899999999999996,-0.109,-0.42200000000000004,-0.016
1905-12-01,1905/12,-0.19899999999999998,-0.273,-0.135,-0.287,-0.11,-0.374,-0.023,-0.31,-0.08800000000000001,-0.406,0.01
1906-01-01,1906/01,-0.075,-0.14800000000000002,-0.011000000000000001,-0.163,0.013000000000000001,-0.327,0.177,-0.19,0.034,-0.35200000000000004,0.19899999999999998
1906-02-01,1906/02,-0.225,-0.306,-0.166,-0.311,-0.138,-0.435,-0.015,-0.342,-0.11800000000000001,-0.466,0.01
1906-03-01,1906/03,-0.284,-0.35600000000000004,-0.21,-0.371,-0.196,-0.47600000000000003,-0.091,-0.39899999999999997,-0.174,-0.509,-0.063
1906-04-01,1906/04,-0.115,-0.17600000000000002,-0.046,-0.20199999999999999,-0.027000000000000003,-0.306,0.076,-0.223,-0.001,-0.33299999999999996,0.109
1906-05-01,1906/05,-0.32899999999999996,-0.41600000000000004,-0.268,-0.41700000000000004,-0.24,-0.519,-0.138,-0.44799999999999995,-0.22,-0.5529999999999999,-0.11
1906-06-01,1906/06,-0.287,-0.37200000000000005,-0.222,-0.37200000000000005,-0.203,-0.43,-0.14400000000000002,-0.39899999999999997,-0.182,-0.469,-0.11
1906-07-01,1906/07,-0.315,-0.387,-0.247,-0.40399999999999997,-0.22699999999999998,-0.505,-0.125,-0.425,-0.19899999999999998,-0.534,-0.091
1906-08-01,1906/08,-0.319,-0.387,-0.262,-0.40299999999999997,-0.23399999999999999,-0.556,-0.081,-0.424,-0.218,-0.579,-0.061
1906-09-01,1906/09,-0.385,-0.45899999999999996,-0.32799999999999996,-0.474,-0.29600000000000004,-0.609,-0.161,-0.498,-0.278,-0.637,-0.138
1906-10-01,1906/10,-0.35100000000000003,-0.413,-0.289,-0.44299999999999995,-0.26,-0.56,-0.14300000000000002,-0.462,-0.23600000000000002,-0.586,-0.111
1906-11-01,1906/11,-0.42700000000000005,-0.495,-0.36,-0.519,-0.335,-0.601,-0.252,-0.542,-0.317,-0.636,-0.222
1906-12-01,1906/12,-0.28300000000000003,-0.35700000000000004,-0.218,-0.371,-0.196,-0.457,-0.11,-0.392,-0.17,-0.48700000000000004,-0.075
1907-01-01,1907/01,-0.431,-0.503,-0.36700000000000005,-0.521,-0.341,-0.6509999999999999,-0.21100000000000002,-0.542,-0.317,-0.6759999999999999,-0.182
1907-02-01,1907/02,-0.512,-0.5920000000000001,-0.45,-0.604,-0.42,-0.715,-0.309,-0.633,-0.4,-0.7490000000000001,-0.281
1907-03-01,1907/03,-0.33799999999999997,-0.408,-0.272,-0.429,-0.248,-0.523,-0.154,-0.456,-0.226,-0.557,-0.12300000000000001
1907-04-01,1907/04,-0.507,-0.565,-0.435,-0.601,-0.413,-0.6859999999999999,-0.32799999999999996,-0.619,-0.38799999999999996,-0.7170000000000001,-0.29
1907-05-01,1907/05,-0.555,-0.649,-0.499,-0.644,-0.466,-0.741,-0.369,-0.677,-0.44799999999999995,-0.779,-0.342
1907-06-01,1907/06,-0.524,-0.611,-0.45899999999999996,-0.617,-0.43200000000000005,-0.667,-0.382,-0.643,-0.41100000000000003,-0.7090000000000001,-0.342
1907-07-01,1907/07,-0.402,-0.47100000000000003,-0.33299999999999996,-0.489,-0.315,-0.5920000000000001,-0.212,-0.509,-0.28800000000000003,-0.618,-0.179
1907-08-01,1907/08,-0.452,-0.525,-0.40700000000000003,-0.534,-0.371,-0.693,-0.212,-0.56,-0.36,-0.7190000000000001,-0.198
1907-09-01,1907/09,-0.405,-0.473,-0.353,-0.488,-0.321,-0.623,-0.18600000000000003,-0.513,-0.304,-0.65,-0.166
1907-10-01,1907/10,-0.359,-0.424,-0.305,-0.451,-0.268,-0.563,-0.156,-0.47,-0.247,-0.59,-0.125
1907-11-01,1907/11,-0.581,-0.655,-0.529,-0.6709999999999999,-0.49200000000000005,-0.7390000000000001,-0.424,-0.696,-0.47700000000000004,-0.778,-0.39399999999999996
1907-12-01,1907/12,-0.525,-0.599,-0.46399999999999997,-0.61,-0.44,-0.688,-0.36200000000000004,-0.634,-0.41700000000000004,-0.72,-0.32899999999999996
1908-01-01,1908/01,-0.41200000000000003,-0.486,-0.354,-0.5,-0.325,-0.65,-0.174,-0.525,-0.303,-0.675,-0.15
1908-02-01,1908/02,-0.413,-0.495,-0.355,-0.499,-0.32799999999999996,-0.606,-0.221,-0.53,-0.309,-0.64,-0.196
1908-03-01,1908/03,-0.636,-0.711,-0.565,-0.722,-0.55,-0.821,-0.451,-0.7490000000000001,-0.525,-0.853,-0.42100000000000004
1908-04-01,1908/04,-0.55,-0.611,-0.488,-0.635,-0.465,-0.726,-0.375,-0.654,-0.439,-0.753,-0.34
1908-05-01,1908/05,-0.474,-0.5660000000000001,-0.41600000000000004,-0.563,-0.386,-0.66,-0.28800000000000003,-0.591,-0.366,-0.693,-0.259
1908-06-01,1908/06,-0.47200000000000003,-0.5589999999999999,-0.41100000000000003,-0.557,-0.387,-0.627,-0.317,-0.585,-0.368,-0.664,-0.28600000000000003
1908-07-01,1908/07,-0.469,-0.5429999999999999,-0.40399999999999997,-0.552,-0.385,-0.6609999999999999,-0.276,-0.574,-0.358,-0.6859999999999999,-0.24600000000000002
1908-08-01,1908/08,-0.532,-0.596,-0.478,-0.614,-0.45,-0.773,-0.292,-0.637,-0.434,-0.7959999999999999,-0.27399999999999997
1908-09-01,1908/09,-0.45399999999999996,-0.528,-0.39,-0.54,-0.36700000000000005,-0.6809999999999999,-0.22699999999999998,-0.563,-0.348,-0.706,-0.204
1908-10-01,1908/10,-0.579,-0.644,-0.519,-0.6629999999999999,-0.495,-0.769,-0.38799999999999996,-0.684,-0.473,-0.7959999999999999,-0.36
1908-11-01,1908/11,-0.596,-0.6659999999999999,-0.539,-0.6809999999999999,-0.51,-0.755,-0.436,-0.706,-0.493,-0.7909999999999999,-0.40700000000000003
1908-12-01,1908/12,-0.568,-0.639,-0.507,-0.649,-0.486,-0.732,-0.40399999999999997,-0.672,-0.46299999999999997,-0.7609999999999999,-0.37200000000000005
1909-01-01,1909/01,-0.579,-0.6459999999999999,-0.512,-0.664,-0.493,-0.809,-0.348,-0.684,-0.46799999999999997,-0.83,-0.322
1909-02-01,1909/02,-0.531,-0.608,-0.47100000000000003,-0.612,-0.45,-0.73,-0.331,-0.644,-0.428,-0.7609999999999999,-0.308
1909-03-01,1909/03,-0.69,-0.762,-0.617,-0.772,-0.609,-0.877,-0.504,-0.7979999999999999,-0.581,-0.905,-0.474
1909-04-01,1909/04,-0.604,-0.6609999999999999,-0.5429999999999999,-0.6829999999999999,-0.525,-0.78,-0.428,-0.705,-0.499,-0.8059999999999999,-0.39799999999999996
1909-05-01,1909/05,-0.586,-0.672,-0.525,-0.665,-0.507,-0.77,-0.402,-0.698,-0.484,-0.802,-0.377
1909-06-01,1909/06,-0.512,-0.591,-0.452,-0.591,-0.433,-0.6559999999999999,-0.368,-0.62,-0.41200000000000003,-0.6920000000000001,-0.336
1909-07-01,1909/07,-0.573,-0.65,-0.508,-0.649,-0.498,-0.769,-0.37799999999999995,-0.6759999999999999,-0.47100000000000003,-0.794,-0.353
1909-08-01,1909/08,-0.317,-0.376,-0.259,-0.391,-0.242,-0.56,-0.073,-0.413,-0.22399999999999998,-0.579,-0.057
1909-09-01,1909/09,-0.39799999999999996,-0.465,-0.342,-0.474,-0.322,-0.626,-0.17,-0.498,-0.301,-0.647,-0.151
1909-10-01,1909/10,-0.48100000000000004,-0.55,-0.425,-0.555,-0.406,-0.6779999999999999,-0.28300000000000003,-0.579,-0.384,-0.701,-0.26
1909-11-01,1909/11,-0.42,-0.501,-0.361,-0.494,-0.34600000000000003,-0.568,-0.272,-0.523,-0.326,-0.602,-0.24600000000000002
1909-12-01,1909/12,-0.591,-0.6609999999999999,-0.526,-0.6679999999999999,-0.514,-0.76,-0.42100000000000004,-0.691,-0.49,-0.787,-0.39299999999999996
1910-01-01,1910/01,-0.35200000000000004,-0.42200000000000004,-0.289,-0.429,-0.276,-0.585,-0.12,-0.455,-0.25,-0.606,-0.098
1910-02-01,1910/02,-0.514,-0.591,-0.45,-0.591,-0.43799999999999994,-0.7120000000000001,-0.317,-0.623,-0.41,-0.74,-0.29100000000000004
1910-03-01,1910/03,-0.48700000000000004,-0.5579999999999999,-0.414,-0.563,-0.41100000000000003,-0.682,-0.293,-0.5920000000000001,-0.384,-0.708,-0.267
1910-04-01,1910/04,-0.45,-0.512,-0.382,-0.523,-0.37799999999999995,-0.632,-0.26899999999999996,-0.55,-0.349,-0.6579999999999999,-0.242
1910-05-01,1910/05,-0.466,-0.556,-0.41,-0.5379999999999999,-0.39399999999999996,-0.649,-0.28300000000000003,-0.574,-0.369,-0.6779999999999999,-0.259
1910-06-01,1910/06,-0.48200000000000004,-0.565,-0.42,-0.5579999999999999,-0.406,-0.623,-0.34,-0.585,-0.384,-0.657,-0.31
1910-07-01,1910/07,-0.466,-0.531,-0.397,-0.54,-0.391,-0.66,-0.272,-0.565,-0.359,-0.6829999999999999,-0.243
1910-08-01,1910/08,-0.436,-0.515,-0.38,-0.508,-0.363,-0.684,-0.188,-0.537,-0.345,-0.705,-0.17300000000000001
1910-09-01,1910/09,-0.441,-0.511,-0.38,-0.511,-0.371,-0.6659999999999999,-0.21600000000000003,-0.536,-0.34700000000000003,-0.685,-0.19699999999999998
1910-10-01,1910/10,-0.48200000000000004,-0.55,-0.425,-0.5539999999999999,-0.409,-0.6729999999999999,-0.29,-0.581,-0.39,-0.698,-0.27
1910-11-01,1910/11,-0.652,-0.722,-0.594,-0.727,-0.5770000000000001,-0.802,-0.502,-0.755,-0.5539999999999999,-0.836,-0.474
1910-12-01,1910/12,-0.6659999999999999,-0.745,-0.604,-0.742,-0.59,-0.835,-0.496,-0.767,-0.563,-0.862,-0.46799999999999997
1911-01-01,1911/01,-0.5539999999999999,-0.622,-0.494,-0.623,-0.485,-0.778,-0.331,-0.6509999999999999,-0.45799999999999996,-0.797,-0.31
1911-02-01,1911/02,-0.753,-0.833,-0.691,-0.823,-0.6829999999999999,-0.9390000000000001,-0.5670000000000001,-0.8590000000000001,-0.657,-0.968,-0.545
1911-03-01,1911/03,-0.701,-0.769,-0.618,-0.772,-0.63,-0.882,-0.52,-0.799,-0.599,-0.907,-0.494
1911-04-01,1911/04,-0.7170000000000001,-0.773,-0.6509999999999999,-0.789,-0.644,-0.8909999999999999,-0.5429999999999999,-0.8109999999999999,-0.613,-0.9129999999999999,-0.513
1911-05-01,1911/05,-0.6,-0.687,-0.5479999999999999,-0.669,-0.531,-0.778,-0.42100000000000004,-0.703,-0.508,-0.805,-0.4
1911-06-01,1911/06,-0.5670000000000001,-0.65,-0.503,-0.635,-0.498,-0.7170000000000001,-0.41700000000000004,-0.664,-0.47100000000000003,-0.7440000000000001,-0.38799999999999996
1911-07-01,1911/07,-0.51,-0.5770000000000001,-0.445,-0.581,-0.44,-0.706,-0.315,-0.608,-0.408,-0.7290000000000001,-0.29
1911-08-01,1911/08,-0.5,-0.562,-0.44799999999999995,-0.568,-0.43200000000000005,-0.742,-0.258,-0.593,-0.413,-0.76,-0.244
1911-09-01,1911/09,-0.511,-0.588,-0.442,-0.581,-0.44,-0.742,-0.27899999999999997,-0.61,-0.415,-0.763,-0.261
1911-10-01,1911/10,-0.465,-0.531,-0.40299999999999997,-0.5379999999999999,-0.392,-0.662,-0.268,-0.562,-0.36700000000000005,-0.684,-0.244
1911-11-01,1911/11,-0.374,-0.445,-0.313,-0.445,-0.302,-0.532,-0.215,-0.473,-0.27699999999999997,-0.561,-0.188
1911-12-01,1911/12,-0.293,-0.374,-0.22899999999999998,-0.366,-0.22,-0.45399999999999996,-0.131,-0.39399999999999996,-0.196,-0.484,-0.10400000000000001
1912-01-01,1912/01,-0.361,-0.43200000000000005,-0.295,-0.433,-0.289,-0.5760000000000001,-0.146,-0.461,-0.262,-0.596,-0.12300000000000001
1912-02-01,1912/02,-0.28800000000000003,-0.369,-0.21899999999999997,-0.361,-0.21600000000000003,-0.474,-0.10300000000000001,-0.396,-0.18899999999999997,-0.504,-0.079
1912-03-01,1912/03,-0.385,-0.455,-0.309,-0.46,-0.31,-0.5670000000000001,-0.203,-0.488,-0.282,-0.594,-0.17600000000000002
1912-04-01,1912/04,-0.342,-0.402,-0.275,-0.414,-0.27,-0.524,-0.161,-0.43799999999999994,-0.24100000000000002,-0.547,-0.133
1912-05-01,1912/05,-0.375,-0.46799999999999997,-0.311,-0.44799999999999995,-0.302,-0.551,-0.19899999999999998,-0.483,-0.28,-0.581,-0.17600000000000002
1912-06-01,1912/06,-0.312,-0.39399999999999996,-0.244,-0.38299999999999995,-0.24100000000000002,-0.45899999999999996,-0.166,-0.41200000000000003,-0.214,-0.488,-0.134
1912-07-01,1912/07,-0.45299999999999996,-0.519,-0.38799999999999996,-0.522,-0.384,-0.635,-0.271,-0.55,-0.355,-0.66,-0.247
1912-08-01,1912/08,-0.5589999999999999,-0.615,-0.49700000000000005,-0.628,-0.49,-0.802,-0.317,-0.652,-0.466,-0.818,-0.299
1912-09-01,1912/09,-0.557,-0.631,-0.499,-0.63,-0.485,-0.7759999999999999,-0.33799999999999997,-0.655,-0.461,-0.797,-0.318
1912-10-01,1912/10,-0.6409999999999999,-0.7120000000000001,-0.578,-0.713,-0.57,-0.8390000000000001,-0.44299999999999995,-0.741,-0.547,-0.8640000000000001,-0.423
1912-11-01,1912/11,-0.518,-0.584,-0.45899999999999996,-0.593,-0.44299999999999995,-0.684,-0.35100000000000003,-0.62,-0.42,-0.7140000000000001,-0.325
1912-12-01,1912/12,-0.484,-0.562,-0.42200000000000004,-0.557,-0.41200000000000003,-0.65,-0.319,-0.579,-0.384,-0.6729999999999999,-0.289
1913-01-01,1913/01,-0.451,-0.522,-0.39,-0.522,-0.381,-0.672,-0.231,-0.55,-0.353,-0.6920000000000001,-0.21
1913-02-01,1913/02,-0.508,-0.579,-0.445,-0.579,-0.436,-0.691,-0.324,-0.611,-0.41,-0.718,-0.299
1913-03-01,1913/03,-0.537,-0.607,-0.457,-0.609,-0.465,-0.72,-0.354,-0.638,-0.436,-0.746,-0.32799999999999996
1913-04-01,1913/04,-0.431,-0.488,-0.366,-0.508,-0.354,-0.609,-0.253,-0.531,-0.324,-0.634,-0.223
1913-05-01,1913/05,-0.513,-0.602,-0.446,-0.588,-0.43700000000000006,-0.685,-0.34,-0.62,-0.414,-0.716,-0.314
1913-06-01,1913/06,-0.505,-0.585,-0.439,-0.58,-0.43,-0.647,-0.363,-0.606,-0.40399999999999997,-0.6779999999999999,-0.33
